"model","latent_dim","use_landmark_genes","batch_size","dense","residual","activation","optimizer","learning_rate","reduce_lr","warmup_lr","drop","epochs","clipnorm","clipvalue","decay","epsilon","rho","momentum","nesterov","beta_1","beta_2"
"ae","32","1","16","1500 500",FALSE,"sigmoid","adam",0.00598621268823113,FALSE,FALSE,0.873925751511462,377,2.22796111129844,5.65192111705861,9.50518420159933,"1e-06",8.697935810024,1.9917602573114,FALSE,4.32190483598483,1.25932077463211
"ae","128","1","16","1500 500",TRUE,"relu","adam",0.0728168138176066,FALSE,TRUE,0.119665906926943,195,2.68280324885859,0.233897754381666,4.42516515569761,"1e-06",4.73233069375889,5.33937086481135,TRUE,3.24729538816376,7.17835461637199
"ae","8","1","512","978 978",FALSE,"sigmoid","sgd",0.0509513650725424,FALSE,TRUE,0.599198050312826,359,3.62941688323687,4.80373760999927,4.73218350744573,"1e-06",2.46173460120481,1.29793957554386,TRUE,5.93470865177688,7.77218475503918
"ae","8","1","64","978 978 978 978",TRUE,"sigmoid","rmsprop",0.0957029048618828,TRUE,FALSE,0.321476921823027,417,0.362635088312768,7.71107019683918,3.08474803867517,"1e-12",6.75020322014686,2.75600690541789,TRUE,7.72628367175564,6.65548468693285
"ae","512","1","16","978 978 978",TRUE,"sigmoid","adam",0.0188902283792352,TRUE,FALSE,0.689208615958365,137,6.2851869686263,7.09147629339509,9.66952718546032,"1e-08",4.26249144463691,3.41652849847451,TRUE,7.63451694644511,0.731642578636737
"ae","512","1","256","978 978 978 978 978",TRUE,"relu","rmsprop",0.011637301757569,FALSE,FALSE,0.467252762315562,478,8.62498791733054,9.19770361158929,4.11329606864485,"1e-10",1.60867721770152,5.53221944032935,FALSE,4.82168795703161,7.86595206761089
"ae","512","1","512","978 978 978 978 978",TRUE,"relu","adam",0.0970006730999978,FALSE,FALSE,0.449314933714934,120,4.8579689977943,7.60896351627818,0.673126578028314,"1e-10",1.15275663481188,5.80071767421439,FALSE,0.488886378405049,6.20409426195207
"ae","512","1","256","978 978 978",FALSE,"sigmoid","rmsprop",0.0579080338728407,FALSE,FALSE,0.456810790497798,400,2.80203081124443,3.18827790096451,1.06324742381577,"1e-10",9.03198956512552,3.87601102057961,FALSE,8.88303188643533,9.98999365328662
"ae","2","1","32","978 978 978",TRUE,"sigmoid","rmsprop",0.0307880575756422,FALSE,FALSE,0.880219757053326,176,6.38515362933208,5.304337452419,2.67295443332056,"1e-14",2.72039345042482,0.262340162904002,FALSE,3.95224286555047,8.02719747393523
"ae","128","1","128","978 978 978 978",FALSE,"sigmoid","adam",0.0927605654119263,FALSE,TRUE,0.100888266783755,380,4.73916593230498,2.7082392142161,5.53177599055227,"1e-08",2.47385963865781,5.99463436013204,FALSE,1.207961763802,6.70361896365026
"ae","128","1","32","978 978 978 978 978 978",TRUE,"tanh","sgd",0.0971111468284571,TRUE,TRUE,0.221717426049651,330,8.21149231806355,8.07324276514017,0.867300023048883,"1e-06",3.9258867736057,4.6741029239737,FALSE,9.70004677425296,5.86117869077816
"ae","2","1","64","978 978 978",TRUE,"sigmoid","adam",0.0390342345895555,TRUE,TRUE,0.201974800424022,201,4.89293788900621,8.64582150165463,0.335541805258254,"1e-14",3.44385229938791,6.22730553437257,FALSE,2.46681600626427,0.0406383413026779
"ae","32","1","32","978 978 978 978 978",FALSE,"sigmoid","adam",0.0590863920742418,FALSE,FALSE,0.239147115493356,242,9.02218723475315,2.79702990321761,1.3190339041187,"1e-08",2.0201178319116,0.782484555590199,TRUE,5.32747347507463,2.3058667732101
"ae","8","1","128","1500 500",FALSE,"sigmoid","rmsprop",0.0272000009307321,TRUE,FALSE,0.837826042596193,145,6.64000055875752,6.86007565130654,2.51873251118464,"1e-14",8.61534903049027,7.80636302655912,FALSE,9.82201162058141,2.34913683425097
"ae","32","1","16","978 978 978 978",TRUE,"tanh","sgd",0.0835015388559851,TRUE,TRUE,0.467066253965709,134,0.112546124017577,7.29880100194452,5.03805794923799,"1e-12",2.13678948238664,5.27484258696204,FALSE,3.87990286951508,9.02245543508074
"ae","512","1","128","1500 500",FALSE,"relu","rmsprop",0.00447225224830705,TRUE,FALSE,0.777537092069176,265,9.06745462704434,7.24923332900516,9.26572383941733,"1e-08",3.01750747805793,8.0415226441971,FALSE,1.29867645344065,6.87866789899151
"ae","2","1","512","978 978",FALSE,"relu","sgd",0.0180416872881721,TRUE,TRUE,0.868569097755198,235,5.7380163048048,2.45835058522646,2.52346518693259,"1e-14",9.65512049843788,4.21678353509866,FALSE,8.29554780647656,7.93006606553206
"ae","512","1","512","978 978 978",FALSE,"tanh","adam",0.0582929682283033,FALSE,FALSE,0.667900052808726,230,8.34112184660664,3.31212638708924,5.46111963369302,"1e-12",7.24199453640199,6.75754774715286,TRUE,6.61732615832195,0.212176805523707
"ae","512","1","64","978 978 978 978 978",TRUE,"tanh","adam",0.0425208989479411,TRUE,FALSE,0.744335972393502,172,3.86839283447271,8.46233534068909,7.8434217114374,"1e-14",3.52834273057357,8.09140172289452,FALSE,6.21896104610071,1.76540018947576
"ae","32","1","512","978 978 978 978 978",TRUE,"sigmoid","rmsprop",0.0510531071597622,TRUE,FALSE,0.318821505816432,332,3.40044532600777,1.78027306257728,3.32300062177121,"1e-14",5.65269626630023,2.40254306949442,FALSE,0.402337069911005,9.58971746376645
"ae","512","1","512","978 978 978 978 978",TRUE,"relu","sgd",0.0621161029312781,FALSE,FALSE,0.161385920609033,422,4.60942915795371,0.457162339448763,3.24282249676529,"1e-10",2.98165169712126,0.688429933730513,FALSE,8.48325176991217,7.54117075021803
"ae","2","1","256","978 978 978 978 978 978",FALSE,"relu","adam",0.0729174742682565,FALSE,FALSE,0.491006529467634,249,7.37294442597802,7.41538482393991,1.75668177223881,"1e-12",2.1168058828381,0.0602055631706025,TRUE,4.5695385411652,2.9378798534055
"ae","128","1","512","978 978",TRUE,"sigmoid","adam",0.0726725335873025,TRUE,TRUE,0.127990221403562,109,5.75761231904514,2.47501300230682,7.30382751629222,"1e-12",4.92929890644423,9.37671060643624,FALSE,1.10740191988966,4.6560998995525
"ae","8","1","128","978 978",FALSE,"sigmoid","adam",0.0364851942425168,FALSE,FALSE,0.245620689775154,249,1.74030099315654,2.09934992158096,8.94697654365445,"1e-14",0.680750355725661,6.83554357060464,FALSE,9.73729503513201,0.0461369854645704
"ae","512","1","512","978 978 978 978",FALSE,"tanh","sgd",0.00820260726088415,TRUE,FALSE,0.612174074213183,435,9.53554875596858,6.12318602750598,9.82053527467884,"1e-08",1.95486901864292,4.19215566815459,FALSE,9.94985121100923,1.64084276786647
"ae","512","1","16","1500 500",TRUE,"relu","sgd",0.0997976715954321,FALSE,FALSE,0.391280318606109,352,1.03663503835758,6.23578628324783,3.9446917976893,"1e-08",9.08969811288973,6.00303033012431,TRUE,1.70459452279382,9.76334341056989
"ae","2","1","128","978 978",FALSE,"tanh","sgd",0.0591493560590367,FALSE,FALSE,0.739792688262707,165,3.13226637643129,9.1912363097615,7.81871847563423,"1e-10",3.08781855795676,6.83498666691128,TRUE,3.69610801314161,2.63526574222859
"ae","8","1","16","978 978 978 978",FALSE,"tanh","rmsprop",0.0010125525370963,TRUE,TRUE,0.347263034060947,405,9.41655902063354,9.88751631977749,7.42045838028193,"1e-08",6.92181314115435,5.39852729920065,FALSE,1.74882650937579,3.1567796627699
"ae","512","1","512","978 978 978 978",TRUE,"tanh","rmsprop",0.0961399209771589,TRUE,TRUE,0.69336546325651,485,5.18565758383718,4.51508185020101,6.62323022921453,"1e-06",8.23675462892497,7.32920698142843,FALSE,7.38520243066911,1.47608989588505
"ae","2","1","16","978 978 978 978 978 978",TRUE,"tanh","sgd",0.00374073129711187,TRUE,TRUE,0.786843234316329,499,6.59504304424746,4.61226259575308,7.55509487151052,"1e-06",8.27748074969819,4.41981177638518,FALSE,4.80179994685922,3.62931339037666
"ae","2","1","256","978 978",TRUE,"relu","rmsprop",0.0551546956529931,TRUE,TRUE,0.835948153534555,413,0.233106379764321,1.34428119337177,8.66082775629708,"1e-08",5.77692641277757,7.92821377787623,FALSE,0.694855706752466,1.812568439826
"ae","8","1","64","978 978 978 978 978",TRUE,"tanh","sgd",0.064107787241894,FALSE,TRUE,0.389667655229755,100,3.1657039476176,1.44463159930762,6.67985598034575,"1e-12",6.31905191687106,4.732786538871,TRUE,4.4994544505095,8.4918731697723
"ae","128","1","512","978 978",FALSE,"relu","rmsprop",0.0121518433453076,TRUE,FALSE,0.276746663255396,494,0.670363551224908,6.843393192501,5.12137123101857,"1e-10",1.47160688010122,3.85564226212329,FALSE,8.67843916297386,7.20792539861058
"ae","512","1","128","978 978 978",FALSE,"sigmoid","adam",0.0890342205697383,FALSE,TRUE,0.623968587200716,284,0.666876566386259,5.11215792100949,1.172855684557,"1e-10",8.57703940103029,9.86144201573101,FALSE,0.878937034861628,4.15226196773296
"ae","2","1","32","978 978",TRUE,"relu","adam",0.0655212941877391,TRUE,FALSE,0.162989847452904,325,8.53645216837393,4.99258188680071,9.05222257859888,"1e-06",3.13416516590156,0.822651470493292,FALSE,0.121406845085596,4.25713977519541
"ae","128","1","256","978 978",TRUE,"relu","adam",0.0203031679170985,FALSE,FALSE,0.308470171495818,104,5.2621942944884,8.50640197753746,0.105707371118478,"1e-14",5.28160844905664,7.76047986199614,TRUE,3.84351694198864,9.67480694250789
"ae","2","1","16","978 978 978 978 978",TRUE,"tanh","sgd",0.0692904169944387,TRUE,TRUE,0.373914907817915,138,9.06473795632031,0.18198668180103,5.51904721604777,"1e-14",5.99274741725508,2.01852568012313,FALSE,9.01953103194191,0.846646922414085
"ae","128","1","16","978 978 978",TRUE,"relu","rmsprop",0.0689254807676673,FALSE,TRUE,0.639694902182627,205,9.18132632459939,2.858057504263,5.30070890105795,"1e-14",7.83963919904613,5.16176412303816,FALSE,3.97330001072191,5.89136926818893
"ae","32","1","128","978 978 978 978 978 978",FALSE,"sigmoid","sgd",0.0631769232554089,FALSE,TRUE,0.396873363258038,454,2.77205882922487,0.276221536884852,6.27692774489406,"1e-14",5.75367682008787,3.24831762224203,TRUE,2.56883124264761,0.534199414682811
"ae","8","1","512","978 978 978 978",FALSE,"tanh","rmsprop",0.0397994418947793,FALSE,TRUE,0.423518875368219,194,4.47833946329677,4.81056265423789,1.70861788479961,"1e-10",4.10704458230268,6.85659355810261,TRUE,5.03394559935325,8.68996658337756
"ae","128","1","32","978 978 978 978",FALSE,"tanh","sgd",0.0375879360530755,TRUE,TRUE,0.523149200236285,460,8.35437294785294,7.95098163509944,3.14598177976906,"1e-12",0.262375610912041,9.92841206027777,FALSE,8.45041473077868,2.17517825869157
"ae","32","1","16","978 978 978 978",TRUE,"sigmoid","rmsprop",0.00158972351935677,TRUE,FALSE,0.608648511433904,436,0.0633329829123116,6.30503574245573,4.51934822299168,"1e-12",1.9969584298554,1.40714155244525,FALSE,6.01984991856706,9.80179985580885
"ae","8","1","128","978 978 978 978 978",FALSE,"relu","adam",0.0703248895720097,TRUE,FALSE,0.802005415403377,461,4.5958046095983,6.10388353627788,5.52796194500057,"1e-12",3.27886097586242,3.57330474817543,TRUE,9.64169741012341,9.81883380462454
"ae","32","1","64","978 978 978 978",TRUE,"sigmoid","adam",0.0559498793577384,TRUE,FALSE,0.614655609615985,247,1.52819306700626,8.42052467090944,6.94996580449515,"1e-10",3.49598443060534,5.40381953860517,FALSE,0.356591539505509,8.20969070815307
"ae","8","1","256","978 978 978 978 978",TRUE,"relu","adam",0.0394905793578121,FALSE,TRUE,0.0505676407897496,156,7.65839941340618,2.03680425978102,8.06690325029776,"1e-12",6.86042710457289,1.25897113815299,FALSE,9.38102197493417,6.08632409963196
"ae","128","1","64","978 978 978",TRUE,"sigmoid","rmsprop",0.0147805758014331,FALSE,TRUE,0.450345444553485,100,1.41214779868535,2.78254187652979,0.495108510827413,"1e-10",2.90521202019315,9.06370601577451,TRUE,9.55618763609359,5.48198542331671
"ae","32","1","512","978 978 978",FALSE,"relu","sgd",0.0924277472477991,TRUE,TRUE,0.0938947249786695,311,5.76629102782676,5.3702440858972,2.296058903964,"1e-10",3.62394674349592,9.9335907565814,FALSE,7.33873335148097,1.29533181814717
"ae","32","1","512","978 978 978 978 978",TRUE,"tanh","adam",0.0574405364603623,FALSE,FALSE,0.835382863303868,431,4.05674064393465,9.27616226845764,9.41642380442121,"1e-06",2.6059044465636,8.93496343633975,FALSE,3.82708276579219,7.68329545533461
"ae","512","1","64","978 978 978 978 978 978",TRUE,"tanh","sgd",0.0958617022981367,TRUE,TRUE,0.338306313348678,214,8.52522272256789,2.53665209084339,9.3222623666015,"1e-08",9.17886005266334,9.35870243887534,FALSE,4.60061533566787,0.472040912351585
"ae","8","1","16","978 978 978 978",FALSE,"sigmoid","sgd",0.0102848988250177,FALSE,TRUE,0.000929262513003778,139,0.371868785726177,5.83102783091874,5.00242452305276,"1e-08",0.367608851386881,9.48029207885265,FALSE,1.30127742810774,4.70981877489496
"ae","512","1","256","1500 500",TRUE,"tanh","rmsprop",0.0195789859471676,TRUE,TRUE,0.366825539321126,406,8.27426441491703,5.04774354281422,6.15100536393584,"1e-08",0.847983382257274,3.48704741856549,TRUE,1.86443312716921,5.00208628187452
"ae","2","1","16","978 978 978 978 978",FALSE,"sigmoid","adam",0.0777059726509738,FALSE,TRUE,0.629522984986729,260,8.8098041419089,3.85555854544976,7.65645569209592,"1e-06",6.79982404301996,6.96981436329894,FALSE,6.50250764624797,6.4091251769293
"ae","128","1","32","1500 500",TRUE,"relu","adam",0.0110066017261204,FALSE,TRUE,0.852210806322237,157,0.170063136895293,0.215077570255597,6.20780110374792,"1e-12",0.0224726571158237,0.1591910383699,FALSE,5.73379371697246,1.19925838942498
"ae","2","1","128","978 978 978 978",TRUE,"sigmoid","rmsprop",0.0367854063243173,TRUE,TRUE,0.261925038472912,493,6.53154216659356,9.38765835467177,0.0521678316174075,"1e-10",8.83706037775868,4.92519024921465,TRUE,7.43989888147343,1.00814545351758
"ae","32","1","128","978 978 978 978",TRUE,"sigmoid","adam",0.0585424238795713,FALSE,TRUE,0.694489586148493,299,3.99514565101116,3.91655917365845,6.74439369757427,"1e-08",1.82991739606833,3.82127317193896,FALSE,5.34536163004579,2.27894409664957
"ae","128","1","512","1500 500",FALSE,"tanh","sgd",0.0867488875515522,FALSE,TRUE,0.359328196813655,350,6.92001990565346,8.23832036534576,2.87020933503634,"1e-08",1.29475705968943,1.03621441118303,TRUE,1.97639422675247,4.31231721351585
"ae","128","1","512","978 978 978 978 978",TRUE,"relu","sgd",0.0861138274402165,TRUE,FALSE,0.743574792796257,218,4.44367383013673,6.54619387752303,0.0159775816521142,"1e-12",8.10433683197533,9.95458362956531,FALSE,2.37116116235958,3.68931031916835
"ae","2","1","128","978 978 978 978 978 978",FALSE,"relu","sgd",0.0124984736085422,FALSE,FALSE,0.304830470165948,482,2.2331592842819,9.20263345956328,6.17639461584855,"1e-10",3.95744062750115,0.605788261897396,FALSE,0.780827735059053,7.36241386017412
"ae","2","1","32","1500 500",TRUE,"tanh","rmsprop",0.0334695446202535,TRUE,FALSE,0.157026561703649,230,9.33072260892543,0.0677994577204702,4.39933684846386,"1e-08",7.26492526773014,1.33459604948177,TRUE,1.16992918217586,0.0225546798852268
"ae","512","1","32","978 978",TRUE,"relu","adam",0.00358024764967018,TRUE,TRUE,0.586610130818572,361,2.90252348160806,4.11072613099383,9.75672567507951,"1e-12",8.85402780601246,2.07023684154497,FALSE,1.54614487200252,9.57082027869485
"ae","512","1","32","978 978",FALSE,"tanh","sgd",0.0696286724822273,FALSE,FALSE,0.636073828600429,488,6.52165139154161,0.383917677166415,3.3351659453311,"1e-14",2.12827003999458,0.438179393877508,FALSE,1.44295824412843,4.38502861456045
"ae","512","1","512","978 978 978 978 978 978",TRUE,"sigmoid","rmsprop",0.0281985355578866,FALSE,TRUE,0.319250882701704,110,5.40203171320935,6.63489395771974,4.69934711637907,"1e-06",3.00534538039649,8.43556063575204,FALSE,4.1773057283963,1.45381711714563
"ae","8","1","512","978 978 978",FALSE,"relu","adam",0.0671361143258757,TRUE,TRUE,0.348516206225927,419,9.34304065823929,8.69559355659885,9.42799875002471,"1e-06",5.02772527681287,5.79167205612641,TRUE,7.62298021811135,3.55317510276565
"ae","32","1","16","978 978 978 978",TRUE,"relu","adam",0.0393340460651686,FALSE,FALSE,0.352904916095396,339,3.77746226859468,9.43226984132977,2.99077942262869,"1e-06",7.64777204982156,8.81630857620039,FALSE,5.00067385311943,2.83837615508538
"ae","2","1","64","978 978 978 978 978 978",FALSE,"tanh","adam",0.0715244191016672,TRUE,TRUE,0.00229340048931772,180,7.93618255123633,7.2711972898026,6.87649584986619,"1e-14",8.13839936602348,9.45499995610095,TRUE,4.13218078043934,6.10297515960671
"ae","512","1","256","978 978 978 978",FALSE,"sigmoid","rmsprop",0.0462088073701274,FALSE,FALSE,0.0384772180796717,466,7.8787128579349,7.14587315182098,1.27812420070753,"1e-06",2.88561144022448,7.9120486300101,FALSE,7.46434618668889,3.68218732248219
"ae","128","1","32","1500 500",TRUE,"sigmoid","rmsprop",0.0325313716855033,FALSE,TRUE,0.792860017132061,475,8.51980484371391,2.97269078910598,8.54460135234171,"1e-06",9.37783404177792,7.79406503399485,TRUE,2.0625907963837,2.58384470981187
"ae","8","1","512","978 978",FALSE,"sigmoid","rmsprop",0.0669165671855008,FALSE,TRUE,0.552776080032368,411,3.04284790133836,9.81403092444778,0.685099002796924,"1e-08",2.09126363456534,9.31330548918224,FALSE,2.6686384185767,1.23330717394597
"ae","32","1","512","978 978 978 978 978",TRUE,"sigmoid","adam",0.0457275118482153,FALSE,FALSE,0.631672504814726,215,3.66237801069948,4.00696407523403,3.42404384828988,"1e-12",4.4279498131367,5.3439043561311,FALSE,9.76858968445374,4.5530734435396
"ae","32","1","256","978 978",FALSE,"relu","sgd",0.087071244748563,TRUE,TRUE,0.0416641579026938,264,6.82929584939106,0.663058868763796,9.42274015091127,"1e-08",7.87031928356736,1.01770821564132,FALSE,6.19961108814533,4.16828061047134
"ae","8","1","32","978 978 978 978 978",TRUE,"tanh","rmsprop",0.0399659503761048,TRUE,FALSE,0.560841162567283,315,7.59532066686282,3.47069315914363,0.227038774187677,"1e-12",5.44105408471175,8.08878773362026,FALSE,0.217147749525383,2.91868547965288
"ae","8","1","512","978 978",TRUE,"relu","adam",0.0926581851368614,TRUE,FALSE,0.874389187384152,439,3.41376506614272,3.72834973275349,6.8653773520072,"1e-10",4.34129401351021,8.4042879638914,TRUE,3.6169286094071,2.06244137045379
"ae","32","1","32","978 978 978 978 978 978",FALSE,"tanh","adam",0.079238686345843,TRUE,FALSE,0.0303343279456836,262,5.80538304386615,0.31491978346781,4.97722879417008,"1e-12",1.45829590857516,9.51612859506742,TRUE,8.07282208658379,5.84518822230901
"ae","8","1","32","978 978",FALSE,"relu","sgd",0.0227107218015475,FALSE,TRUE,0.251370908506878,431,3.45380482109582,4.4384291470698,8.25332769494271,"1e-12",3.32022871470338,0.0775143291382119,TRUE,9.49785409772139,8.11578656892407
"ae","2","1","128","978 978",TRUE,"sigmoid","rmsprop",0.0424770369270831,FALSE,FALSE,0.681769642212347,365,0.769779560025463,8.6863581030348,1.54253352920641,"1e-10",3.55152902376236,7.68384464523871,TRUE,1.85002508162004,6.87184139016615
"ae","128","1","16","978 978",TRUE,"sigmoid","adam",0.0573257922212258,TRUE,TRUE,0.847858107141301,329,0.61055624832194,9.94073693772769,1.49034330690047,"1e-06",6.56185888363589,4.70346692053019,TRUE,5.43306798988901,3.53760528965154
"ae","8","1","128","1500 500",FALSE,"sigmoid","rmsprop",0.0616402682202636,TRUE,FALSE,0.453991271654272,339,0.981771830731045,8.78997645996861,7.81294368473464,"1e-08",7.69289641281018,6.64501862326055,FALSE,9.49404102752328,1.74312944914707
"ae","2","1","64","978 978 978 978 978",FALSE,"sigmoid","rmsprop",0.0603396655842185,FALSE,TRUE,0.666262626957614,469,9.56197277519251,2.95311717080873,0.931358974915929,"1e-12",9.01478240207228,8.63283678349457,TRUE,4.42022515447725,6.90553263206396
"ae","128","1","256","978 978",TRUE,"sigmoid","adam",0.0199454704471613,TRUE,FALSE,0.106987474344252,173,3.15278627714281,4.22887304820909,5.76328986887471,"1e-10",2.23694077332951,1.8291640132328,FALSE,1.00573793832495,8.87354629229339
"ae","32","1","32","978 978",TRUE,"tanh","adam",0.0774127537248581,TRUE,FALSE,0.516456423045206,270,3.29272822425352,7.7645435898604,6.4457141080813,"1e-10",8.5644074786829,5.20249835649971,FALSE,2.11370914250272,2.8766266211312
"ae","2","1","32","978 978",TRUE,"sigmoid","rmsprop",0.00152364713489046,FALSE,FALSE,0.293063809263438,332,7.38847541824411,3.68903313279352,8.48304138580221,"1e-06",7.53359946228815,6.85396548439516,TRUE,0.538547979993441,1.58314495583683
"ae","8","1","16","978 978 978 978",TRUE,"relu","adam",0.086861550753315,TRUE,TRUE,0.846077352298074,445,4.45608176825128,7.37282160948288,9.87303771455772,"1e-10",6.76125442340257,0.0101168309047353,FALSE,7.37781855948305,8.04436633110895
"ae","128","1","256","978 978 978",FALSE,"tanh","sgd",0.00384000733803724,TRUE,FALSE,0.867970240348089,178,1.44716328439728,4.83226160595741,2.18194829499116,"1e-08",3.26154568071907,5.24845366553054,FALSE,6.30435713084296,3.99096757510173
"ae","2","1","128","978 978 978 978",FALSE,"sigmoid","rmsprop",0.0979421087384017,TRUE,TRUE,0.889863009393518,498,0.740712298781258,9.82206417838386,7.46462840900174,"1e-14",5.37284928551812,8.30361343440483,TRUE,1.23292463065134,4.80384830552332
"ae","128","1","16","978 978 978 978 978",TRUE,"sigmoid","rmsprop",0.0440473204499387,TRUE,FALSE,0.0484164648115751,436,5.6354951039137,1.30232324746617,7.6223448004364,"1e-08",5.96068969614138,7.06375901467865,TRUE,3.58206930298266,4.20518329940993
"ae","512","1","512","978 978 978 978",FALSE,"tanh","sgd",0.0946140584209798,TRUE,TRUE,0.323742551651329,283,5.73083094284251,2.87442002092027,4.25015351964976,"1e-10",8.23062197604855,7.21614185493323,FALSE,5.43629844203697,3.35849681895625
"ae","32","1","512","978 978",FALSE,"tanh","sgd",0.0394346889583487,TRUE,FALSE,0.374971556553128,438,9.27234529856103,8.82884144985809,6.06743346895906,"1e-10",9.40796817241531,4.78262110469164,TRUE,0.93081205495784,5.2121345743259
"ae","32","1","256","978 978 978",TRUE,"relu","rmsprop",0.0971869852406368,TRUE,FALSE,0.788740617380769,258,0.563229739853315,8.32336572965344,5.35533829838852,"1e-12",5.71029444548373,7.93046569702216,TRUE,8.89027898165198,5.10448520001891
"ae","128","1","512","978 978 978 978 978 978",TRUE,"relu","rmsprop",0.0923710281351606,TRUE,FALSE,0.677264167003264,146,3.72912100847117,3.83052818131208,7.79659359072568,"1e-12",4.29616011824397,9.68391871182364,TRUE,8.36716032672587,8.73947386338416
"ae","32","1","512","978 978 978 978",TRUE,"tanh","sgd",0.0869320375393634,FALSE,TRUE,0.0324978153222241,252,2.24241455206877,9.04463100650724,3.59411718138144,"1e-06",0.00476799619935568,4.97223949173931,FALSE,1.61488628557608,5.45685656941632
"ae","8","1","32","978 978 978 978 978 978",FALSE,"tanh","adam",0.0714275554427746,TRUE,TRUE,0.459119597331772,204,4.70215051998338,7.37845338971832,1.96656387319439,"1e-10",5.3571887812164,3.44469907989958,TRUE,2.73778266487379,1.88778721842104
"ae","128","1","32","978 978 978 978",FALSE,"tanh","adam",0.0176014614296807,TRUE,TRUE,0.00617322165666847,395,1.00611001811951,0.0591669054492281,1.43582420467515,"1e-06",5.19342680335308,1.3757332868292,TRUE,5.48123264545712,8.4183601827424
"ae","8","1","256","1500 500",TRUE,"relu","rmsprop",0.0782238077424307,TRUE,FALSE,0.805783224432729,105,3.26245980743938,8.84950729238444,9.99606511208462,"1e-12",4.52137894165954,1.18469268081593,TRUE,7.48190136156383,8.05778439685566
"ae","8","1","128","1500 500",TRUE,"relu","rmsprop",0.0955403634203913,FALSE,FALSE,0.395120643134171,443,3.47066659088571,3.27835305285642,6.64198227898451,"1e-12",8.75591225560547,2.892978864084,TRUE,4.00145612308968,4.72950810205122
"ae","8","1","32","978 978 978 978 978 978",FALSE,"sigmoid","adam",0.0280632434755062,FALSE,FALSE,0.0432284680737066,333,8.95714314052578,2.58671251995183,3.84662974423147,"1e-08",4.65650570339932,1.93000976107898,FALSE,3.99694899522717,1.87119017167017
"ae","8","1","16","978 978",TRUE,"tanh","adam",0.00428601404854298,TRUE,FALSE,0.684978499911795,153,0.878837880597588,5.70834532182039,3.47555150447763,"1e-12",9.40089662477988,5.12704754744424,TRUE,0.618082018800446,2.68635298434149
"ae","32","1","64","978 978 978 978",TRUE,"relu","sgd",0.00492746785780704,TRUE,FALSE,0.566076973809663,303,2.46490093518093,0.204711459291042,4.21105277430033,"1e-10",9.47121039569673,0.788735673126066,TRUE,7.06853038575973,2.65972025723943
"ae","128","1","512","1500 500",FALSE,"tanh","rmsprop",0.00790911648703359,FALSE,FALSE,0.443524758125469,471,3.65537425195704,3.4533310260538,2.37180649489514,"1e-08",3.83338137264524,5.7822762486781,FALSE,2.32408632897158,1.08972550575563
"ae","2","1","32","978 978 978 978",TRUE,"tanh","sgd",0.0856405434980644,FALSE,TRUE,0.237348208025715,266,8.13563593967175,4.91175050597105,7.07216550265555,"1e-12",2.37434258564545,4.72421280535753,FALSE,9.74192087992086,7.25687960413449
"ae","128","1","64","978 978 978 978",TRUE,"sigmoid","sgd",0.0619921666936696,TRUE,FALSE,0.759058511148335,132,3.94096598790647,8.38832659683605,8.65041645953548,"1e-08",8.20560507344453,0.198911312739365,FALSE,7.79493455070816,7.97062079850576
"ae","128","1","128","978 978",FALSE,"relu","sgd",0.0496783570129204,FALSE,FALSE,0.751622516932734,253,7.03320229404733,5.49494424985979,7.14509859043872,"1e-12",7.60810973688189,4.53993164684507,FALSE,8.75927497050542,6.7391538913896
"ae","512","1","256","978 978 978 978 978",FALSE,"relu","adam",0.0716322225297587,TRUE,TRUE,0.666808599834738,338,3.80391096492156,2.68835826207693,5.86245840621996,"1e-08",2.19498498630583,6.32916871393449,TRUE,0.543894702582947,3.80136335055908
"ae","512","1","16","978 978",FALSE,"tanh","sgd",0.0329642828751406,TRUE,TRUE,0.863235192643711,373,0.419888192793286,5.2625250834746,9.83111943606404,"1e-10",6.24913698794918,5.01404124737019,TRUE,7.81985994712185,6.35692147804908
"ae","32","1","512","1500 500",TRUE,"sigmoid","adam",0.0381369686894919,TRUE,FALSE,0.442204452236183,171,5.02247485333123,4.24677961258686,7.97464631744544,"1e-10",8.45442715694708,1.54087976553128,FALSE,0.472203406344616,6.80079297048382
"ae","128","1","256","978 978 978 978 978",FALSE,"sigmoid","rmsprop",0.0055930111622815,FALSE,FALSE,0.817976522508392,182,8.770935951048,1.43296623080228,8.80323003915139,"1e-06",9.46928760246882,1.73696225824417,TRUE,6.33084270297709,6.59009807135729
"ae","128","1","512","1500 500",TRUE,"tanh","rmsprop",0.00929557935731511,FALSE,TRUE,0.735857993848727,128,6.97100122397597,5.58705011540318,4.82421917224652,"1e-10",0.926097829766323,4.42553666617372,FALSE,2.7797118131822,0.815413310808214
"ae","512","1","512","978 978 978 978 978 978",TRUE,"relu","sgd",0.0978642106408103,TRUE,TRUE,0.180409196429641,418,5.58603294821738,9.6471559360015,5.6766351715161,"1e-08",2.43073747638635,9.69775181854144,FALSE,1.10080128828098,0.306414942180609
"ae","512","1","16","1500 500",TRUE,"relu","sgd",0.0197364524062224,TRUE,FALSE,0.134769012075453,212,2.84409236153617,6.66479160039627,0.676666480012936,"1e-14",8.6496199870575,2.95258527037455,TRUE,6.77777720812221,2.03901398935468
